Year,Oil brent price ($/bbl),Cononut oil ($/mt),Sugar ($/kg),Us crude oil reserves,Quantity oil embarked (million of tons),Quantity goods embarked (million of tons),Pandemic (covid),War,Electric car registrations,World imports,World exports,Value of Solar Consumption (EJ),Inflation,Value of Wind Consumption (EJ),Value of Nuclear Consumption (EJ),Value of Natural Gas Consumption (BcF),Population,OPEC cuts on production,Price gold,GDP Growth,Crude oil and NGL production,World-oil demand,Value of Freight Transport
1982.25,33.12,502,0.21,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,320,0.393710033,2812.14,2824.71,39450320.47
1982.333333,35.18,493,0.18,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,361.25,0.393710033,2812.14,2824.71,39450320.47
1982.416667,34.6,497,0.15,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,325.25,0.393710033,2812.14,2824.71,39450320.47
1982.5,33.7,465,0.17,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,317.5,0.393710033,2812.14,2824.71,39450320.47
1982.583333,32.85,412,0.15,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,342.9,0.393710033,2812.14,2824.71,39450320.47
1982.666667,34.25,411,0.13,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,411.5,0.393710033,2812.14,2824.71,39450320.47
1982.75,35,406,0.13,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,397,0.393710033,2812.14,2824.71,39450320.47
1982.833333,33.8,416,0.14,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,423.25,0.393710033,2812.14,2824.71,39450320.47
1982.916667,31.75,429,0.14,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,436,0.393710033,2812.14,2824.71,39450320.47
1983,30.85,435,0.13,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,456.9,2.64911332,2790.84,2802.84,41886591.89
1983.083333,29.1,451,0.14,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,499.5,2.64911332,2790.84,2802.84,41886591.89
1983.166667,28.2,482.2,0.14,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,1,408.5,2.64911332,2790.84,2802.84,41886591.89
1983.25,29.75,576.3,0.15,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,414.75,2.64911332,2790.84,2802.84,41886591.89
1983.333333,29.6,622,0.2,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,429.25,2.64911332,2790.84,2802.84,41886591.89
1983.416667,30.2,694,0.24,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,437.5,2.64911332,2790.84,2802.84,41886591.89
1983.5,30.8,846,0.23,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,416,2.64911332,2790.84,2802.84,41886591.89
1983.583333,31.1,985,0.23,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,422,2.64911332,2790.84,2802.84,41886591.89
1983.666667,30.35,954,0.21,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,414.25,2.64911332,2790.84,2802.84,41886591.89
1983.75,29.85,860,0.21,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,405,2.64911332,2790.84,2802.84,41886591.89
1983.833333,29.2,884,0.18,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,382,2.64911332,2790.84,2802.84,41886591.89
1983.916667,28.95,969,0.17,27735,1069,3231,0,0,0,1900579.615,1857515.594,0,8.771146561,0.000349108,9.323466646,142.2632609,4691872,0,405,2.64911332,2790.84,2802.84,41886591.89
1984,29.56,1069,0.15,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,382.4,4.674492235,2869.2,2841.6,45178214.58
1984.083333,29.88,1158,0.15,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,373.75,4.674492235,2869.2,2841.6,45178214.58
1984.166667,30.08,1123,0.14,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,394.25,4.674492235,2869.2,2841.6,45178214.58
1984.25,30.13,1150,0.13,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,388.5,4.674492235,2869.2,2841.6,45178214.58
1984.333333,29.9,1314,0.12,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,375.8,4.674492235,2869.2,2841.6,45178214.58
1984.416667,29.2,1431,0.12,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,384.25,4.674492235,2869.2,2841.6,45178214.58
1984.5,27.91,1273,0.1,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,373.5,4.674492235,2869.2,2841.6,45178214.58
1984.583333,28.11,1079,0.09,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,342.35,4.674492235,2869.2,2841.6,45178214.58
1984.666667,28.36,1170,0.09,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,348.25,4.674492235,2869.2,2841.6,45178214.58
1984.75,27.81,1175,0.1,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,1,343.75,4.674492235,2869.2,2841.6,45178214.58
1984.833333,27.7,993,0.1,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,333.5,4.674492235,2869.2,2841.6,45178214.58
1984.916667,26.98,920,0.08,28446,1079,3364,0,0,0,2025825.002,1967772.207,0,8.116397955,0.00047643,11.23107367,153.4420226,4775826,0,329,4.674492235,2869.2,2841.6,45178214.58
1985,26.95,856,0.08,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,308.3,3.698606684,2818.8,2829.81,49192765.4
1985.083333,28.2,756,0.08,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,306.65,3.698606684,2818.8,2829.81,49192765.4
1985.166667,28.1,843,0.08,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,287.75,3.698606684,2818.8,2829.81,49192765.4
1985.25,27.9,769,0.08,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,329.25,3.698606684,2818.8,2829.81,49192765.4
1985.333333,26.65,662,0.06,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,321.35,3.698606684,2818.8,2829.81,49192765.4
1985.416667,26.45,575,0.06,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,314,3.698606684,2818.8,2829.81,49192765.4
1985.5,26.6,520,0.07,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,317.75,3.698606684,2818.8,2829.81,49192765.4
1985.583333,27.15,456,0.1,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,327.5,3.698606684,2818.8,2829.81,49192765.4
1985.666667,27.15,427,0.11,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,333.25,3.698606684,2818.8,2829.81,49192765.4
1985.75,27.9,430,0.11,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,325.75,3.698606684,2818.8,2829.81,49192765.4
1985.833333,29.05,393,0.12,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,325.1,3.698606684,2818.8,2829.81,49192765.4
1985.916667,25.85,395,0.12,28416,1049,3330,0,0,0,2026669.189,1965342.678,0.000114301,6.85681219,0.000683634,14.99942767,157.3410571,4861720,0,325.3,3.698606684,2818.8,2829.81,49192765.4
1986,25.75,380,0.11,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,326.8,3.442866381,2934.74,2910.84,47480034.76
1986.083333,17.55,318,0.12,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,350.5,3.442866381,2934.74,2910.84,47480034.76
1986.166667,13.85,293,0.15,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,338.15,3.442866381,2934.74,2910.84,47480034.76
1986.25,12.5,266,0.18,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,344,3.442866381,2934.74,2910.84,47480034.76
1986.333333,14.2,233,0.17,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,345.75,3.442866381,2934.74,2910.84,47480034.76
1986.416667,11.85,254,0.14,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,343.2,3.442866381,2934.74,2910.84,47480034.76
1986.5,9.45,229,0.12,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,346.75,3.442866381,2934.74,2910.84,47480034.76
1986.583333,13.65,211,0.12,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,357.5,3.442866381,2934.74,2910.84,47480034.76
1986.666667,14.2,240,0.1,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,384.7,3.442866381,2934.74,2910.84,47480034.76
1986.75,13.8,341,0.12,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,423.2,3.442866381,2934.74,2910.84,47480034.76
1986.833333,14.55,388,0.13,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,401,3.442866381,2934.74,2910.84,47480034.76
1986.916667,15.9,405,0.13,26889,1126,3385,0,0,0,2212414.705,2140963.035,0.000150882,5.822666962,0.001477882,16.05885063,158.8783487,4950055,0,389.5,3.442866381,2934.74,2910.84,47480034.76
1987,18.4,425,0.14,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,388.75,3.73217674,2967.08,2975.62,49931873.51
1987.083333,17.3,403,0.16,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,400.5,3.73217674,2967.08,2975.62,49931873.51
1987.166667,17.9,344,0.17,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,405.85,3.73217674,2967.08,2975.62,49931873.51
1987.25,18.1,389,0.15,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,421,3.73217674,2967.08,2975.62,49931873.51
1987.333333,18.75,405,0.15,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,453.25,3.73217674,2967.08,2975.62,49931873.51
1987.416667,18.85,451,0.14,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,451,3.73217674,2967.08,2975.62,49931873.51
1987.5,19.8,443,0.13,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,447.3,3.73217674,2967.08,2975.62,49931873.51
1987.583333,18.95,479,0.12,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,462.5,3.73217674,2967.08,2975.62,49931873.51
1987.666667,18.35,480,0.13,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,453.4,3.73217674,2967.08,2975.62,49931873.51
1987.75,18.8,482,0.15,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,459.5,3.73217674,2967.08,2975.62,49931873.51
1987.833333,17.8,477,0.16,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,468.8,3.73217674,2967.08,2975.62,49931873.51
1987.916667,17.1,529,0.18,27256,1107,3505,0,0,0,2589493.834,2520005.414,0.000112871,5.756464011,0.002079817,17.57888789,167.2066611,5040974,0,492.5,3.73217674,2967.08,2975.62,49931873.51
1988,16.85,566,0.21,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,484.1,4.638280031,3103.37,3078.59,53746401.47
1988.083333,15.75,530,0.19,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,458,4.638280031,3103.37,3078.59,53746401.47
1988.166667,14.75,516,0.19,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,426.15,4.638280031,3103.37,3078.59,53746401.47
1988.25,16.6,509,0.19,26825,1160,3735,0,1,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,456.95,4.638280031,3103.37,3078.59,53746401.47
1988.333333,16.4,533,0.2,26825,1160,3735,0,1,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,449,4.638280031,3103.37,3078.59,53746401.47
1988.416667,15.55,614,0.23,26825,1160,3735,0,1,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,455.5,4.638280031,3103.37,3078.59,53746401.47
1988.5,14.9,666,0.31,26825,1160,3735,0,1,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,436.55,4.638280031,3103.37,3078.59,53746401.47
1988.583333,14.95,576,0.25,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,436.8,4.638280031,3103.37,3078.59,53746401.47
1988.666667,13.3,567,0.22,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,427.75,4.638280031,3103.37,3078.59,53746401.47
1988.75,12.45,564,0.23,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,396.7,4.638280031,3103.37,3078.59,53746401.47
1988.833333,13,570,0.24,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,412.4,4.638280031,3103.37,3078.59,53746401.47
1988.916667,15.15,567,0.25,26825,1160,3735,0,0,0,2973180.517,2874532.383,0,7.146097737,0.00352972,19.14610006,174.5359317,5132285,0,422.6,4.638280031,3103.37,3078.59,53746401.47
1989,17,537,0.21,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,410.25,3.754229767,3141.94,3112.87,55595645.1
1989.083333,16.65,538,0.23,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,394,3.754229767,3141.94,3112.87,55595645.1
1989.166667,18.7,545,0.25,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,387,3.754229767,3141.94,3112.87,55595645.1
1989.25,19.75,549,0.27,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,383.2,3.754229767,3141.94,3112.87,55595645.1
1989.333333,18.35,589,0.26,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,377.55,3.754229767,3141.94,3112.87,55595645.1
1989.416667,17.5,559,0.28,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,361.8,3.754229767,3141.94,3112.87,55595645.1
1989.5,17.75,540,0.31,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,373,3.754229767,3141.94,3112.87,55595645.1
1989.583333,17.1,481,0.31,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,368.3,3.754229767,3141.94,3112.87,55595645.1
1989.666667,17.8,503,0.31,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,359.8,3.754229767,3141.94,3112.87,55595645.1
1989.75,19,480,0.32,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,366.5,3.754229767,3141.94,3112.87,55595645.1
1989.833333,19.15,456,0.33,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,375.3,3.754229767,3141.94,3112.87,55595645.1
1989.916667,19.85,425,0.3,26501,1260,3940,0,0,0,3212552.585,3101914.403,0.002694634,6.999092533,0.028207301,19.64935708,182.5459277,5223695,0,408.15,3.754229767,3141.94,3112.87,55595645.1
1990,20.95,433,0.31,26254,1287,4008,0,0,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,398.6,2.865937731,3186.86,3120.61,62972888.34
1990.083333,19.9,393,0.32,26254,1287,4008,0,0,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,415.5,2.865937731,3186.86,3120.61,62972888.34
1990.166667,18.45,372,0.34,26254,1287,4008,0,0,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,407.7,2.865937731,3186.86,3120.61,62972888.34
1990.25,16.75,343,0.34,26254,1287,4008,0,0,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,368.5,2.865937731,3186.86,3120.61,62972888.34
1990.333333,16.7,353,0.32,26254,1287,4008,0,0,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,367.75,2.865937731,3186.86,3120.61,62972888.34
1990.416667,15.7,317,0.29,26254,1287,4008,0,0,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,363.5,2.865937731,3186.86,3120.61,62972888.34
1990.5,17.55,297,0.26,26254,1287,4008,0,0,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,352.2,2.865937731,3186.86,3120.61,62972888.34
1990.583333,27.05,294,0.24,26254,1287,4008,0,1,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,372.3,2.865937731,3186.86,3120.61,62972888.34
1990.666667,34.1,284,0.24,26254,1287,4008,0,1,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,387.75,2.865937731,3186.86,3120.61,62972888.34
1990.75,36.05,284,0.22,26254,1287,4008,0,1,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,408.4,2.865937731,3186.86,3120.61,62972888.34
1990.833333,33,343,0.22,26254,1287,4008,0,1,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,379.5,2.865937731,3186.86,3120.61,62972888.34
1990.916667,28,325,0.21,26254,1287,4008,0,1,0,3609254.577,3495675.428,0.003947172,8.127416115,0.038668235,20.26083411,188.4847629,5316164,0,384.85,2.865937731,3186.86,3120.61,62972888.34
1991,23.65,340,0.19,24682,1333,4120,0,1,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,386.2,1.459804928,3188.08,3147.46,63593072.72
1991.083333,19.4,330,0.19,24682,1333,4120,0,1,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,366,1.459804928,3188.08,3147.46,63593072.72
1991.166667,19.45,343,0.2,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,1,362.7,1.459804928,3188.08,3147.46,63593072.72
1991.25,19.25,323,0.19,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,355.65,1.459804928,3188.08,3147.46,63593072.72
1991.333333,19.3,335,0.17,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,357.75,1.459804928,3188.08,3147.46,63593072.72
1991.416667,18.2,369,0.2,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,360.4,1.459804928,3188.08,3147.46,63593072.72
1991.5,19.45,465,0.23,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,368.35,1.459804928,3188.08,3147.46,63593072.72
1991.583333,19.75,459,0.21,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,362.85,1.459804928,3188.08,3147.46,63593072.72
1991.666667,20.5,455,0.2,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,347.4,1.459804928,3188.08,3147.46,63593072.72
1991.75,22.2,546,0.2,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,354.9,1.459804928,3188.08,3147.46,63593072.72
1991.833333,21.25,595,0.19,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,357.45,1.459804928,3188.08,3147.46,63593072.72
1991.916667,18.4,636,0.2,24682,1333,4120,0,0,0,3637928.7,3516771.744,0.005091079,8.998469367,0.043503652,21.23337377,193.2422093,5406236,0,366.3,1.459804928,3188.08,3147.46,63593072.72
1992,18.15,738,0.18,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,353.15,2.069766183,3226.49,3169.05,63926955.14
1992.083333,18.1,702,0.17,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,354.1,2.069766183,3226.49,3169.05,63926955.14
1992.166667,17.6,644,0.18,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,353.1,2.069766183,3226.49,3169.05,63926955.14
1992.25,18.95,647,0.21,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,341.7,2.069766183,3226.49,3169.05,63926955.14
1992.333333,19.9,638,0.21,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,336.35,2.069766183,3226.49,3169.05,63926955.14
1992.416667,21.15,589,0.23,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,337.5,2.069766183,3226.49,3169.05,63926955.14
1992.5,20.25,528,0.23,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,343.4,2.069766183,3226.49,3169.05,63926955.14
1992.583333,19.75,494,0.22,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,357.85,2.069766183,3226.49,3169.05,63926955.14
1992.666667,20.25,501,0.21,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,340,2.069766183,3226.49,3169.05,63926955.14
1992.75,20.3,493,0.19,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,349,2.069766183,3226.49,3169.05,63926955.14
1992.833333,19.2,496,0.19,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,339.25,2.069766183,3226.49,3169.05,63926955.14
1992.916667,18.15,461,0.18,23745,1394,4220,0,0,0,3909732.195,3786843.752,0.004592796,7.713921684,0.050385805,21.42083601,193.5888543,5492675,0,334.2,2.069766183,3226.49,3169.05,63926955.14
1993,17.4,444,0.18,22957,1443,4330,0,0,0,3845090.244,3781825.094,0.005570207,7.505394191,0.060651539,22.18831954,196.0736257,5577423,0,332.9,1.808161085,3254.85,3170.71,67790751
1993.083333,18.45,439,0.19,22957,1443,4330,0,0,0,3845090.244,3781825.094,0.005570207,7.505394191,0.060651539,22.18831954,196.0736257,5577423,0,330.45,1.808161085,3254.85,3170.71,67790751
1993.166667,18.75,427,0.23,22957,1443,4330,0,0,0,3845090.244,3781825.094,0.005570207,7.505394191,0.060651539,22.18831954,196.0736257,5577423,0,327.6,1.808161085,3254.85,3170.71,67790751
1993.25,18.65,402,0.25,22957,1443,4330,0,0,0,3845090.244,3781825.094,0.005570207,7.505394191,0.060651539,22.18831954,196.0736257,5577423,0,337.8,1.808161085,3254.85,3170.71,67790751
1993.333333,18.5,418,0.26,22957,1443,4330,0,0,0,3845090.244,3781825.094,0.005570207,7.505394191,0.060651539,22.18831954,196.0736257,5577423,0,354.3,1.808161085,3254.85,3170.71,67790751
